  0.107685E+01  0.532164E+01  0.686344E-01
  0.107958E+01  0.529933E+01  0.677834E-01
  0.108232E+01  0.525428E+01  0.677283E-01
  0.108505E+01  0.520349E+01  0.685300E-01
  0.108779E+01  0.515673E+01  0.676919E-01
  0.109052E+01  0.516599E+01  0.682887E-01
  0.109325E+01  0.506420E+01  0.669562E-01
  0.109599E+01  0.516217E+01  0.677293E-01
  0.109872E+01  0.512046E+01  0.679797E-01
  0.110146E+01  0.504529E+01  0.674354E-01
  0.110419E+01  0.497292E+01  0.674138E-01
  0.110692E+01  0.506005E+01  0.673403E-01
  0.110966E+01  0.490295E+01  0.665305E-01
  0.111239E+01  0.493766E+01  0.674105E-01
  0.111513E+01  0.493885E+01  0.663721E-01
  0.111786E+01  0.498897E+01  0.672289E-01
  0.112059E+01  0.494844E+01  0.670663E-01
  0.112333E+01  0.481307E+01  0.663081E-01
  0.112606E+01  0.491341E+01  0.672434E-01
  0.112880E+01  0.488267E+01  0.661707E-01
  0.113153E+01  0.486318E+01  0.667541E-01
  0.113426E+01  0.485044E+01  0.666387E-01
  0.113700E+01  0.477510E+01  0.658091E-01
  0.113973E+01  0.472723E+01  0.659575E-01
  0.114247E+01  0.487219E+01  0.668840E-01
  0.114520E+01  0.468590E+01  0.659471E-01
  0.114793E+01  0.479912E+01  0.666274E-01
  0.115067E+01  0.464805E+01  0.656425E-01
  0.115340E+01  0.463432E+01  0.659233E-01
  0.115614E+01  0.457820E+01  0.656524E-01
  0.115887E+01  0.470024E+01  0.657351E-01
  0.116160E+01  0.456918E+01  0.654832E-01
  0.116434E+01  0.461698E+01  0.654496E-01
  0.116707E+01  0.447617E+01  0.656005E-01
  0.116981E+01  0.462600E+01  0.655967E-01
  0.117254E+01  0.445489E+01  0.647103E-01
  0.117527E+01  0.442119E+01  0.647710E-01
  0.117801E+01  0.434567E+01  0.648171E-01
  0.118074E+01  0.434054E+01  0.649216E-01
  0.118348E+01  0.432773E+01  0.645671E-01
  0.118621E+01  0.434836E+01  0.644227E-01
  0.118894E+01  0.429163E+01  0.645086E-01
  0.119168E+01  0.427260E+01  0.644473E-01
  0.119441E+01  0.436584E+01  0.651253E-01
  0.119715E+01  0.432164E+01  0.644554E-01
  0.119988E+01  0.419093E+01  0.642004E-01
  0.120262E+01  0.423961E+01  0.641562E-01
  0.120535E+01  0.416098E+01  0.634616E-01
  0.120808E+01  0.427462E+01  0.642115E-01
  0.121082E+01  0.418552E+01  0.639151E-01
  0.121355E+01  0.408023E+01  0.642897E-01
  0.121629E+01  0.412392E+01  0.639864E-01
  0.121902E+01  0.420568E+01  0.636325E-01
  0.122175E+01  0.414375E+01  0.636781E-01
  0.122449E+01  0.405193E+01  0.632469E-01
  0.122722E+01  0.406312E+01  0.635781E-01
  0.122996E+01  0.401813E+01  0.673127E-01
  0.123269E+01  0.401965E+01  0.689618E-01
  0.123816E+01  0.390873E+01  0.702909E-01
  0.124089E+01  0.400333E+01  0.726744E-01
  0.124363E+01  0.407423E+01  0.746707E-01
  0.124636E+01  0.394290E+01  0.746602E-01
  0.124909E+01  0.395536E+01  0.748803E-01
  0.125183E+01  0.388423E+01  0.767417E-01
  0.125456E+01  0.389705E+01  0.766585E-01
  0.125730E+01  0.382952E+01  0.777895E-01
  0.126003E+01  0.398735E+01  0.806744E-01
  0.126276E+01  0.392405E+01  0.818478E-01
  0.126550E+01  0.369305E+01  0.735794E-01
  0.126823E+01  0.371682E+01  0.715592E-01
  0.127097E+01  0.371107E+01  0.701068E-01
  0.127370E+01  0.372632E+01  0.692917E-01
  0.127643E+01  0.376657E+01  0.683138E-01
  0.127917E+01  0.367745E+01  0.685879E-01
  0.128190E+01  0.363027E+01  0.672932E-01
  0.128464E+01  0.356532E+01  0.670085E-01
  0.128737E+01  0.365560E+01  0.666494E-01
  0.129010E+01  0.359825E+01  0.658525E-01
  0.129284E+01  0.363203E+01  0.650472E-01
  0.129557E+01  0.355211E+01  0.647425E-01
  0.129831E+01  0.353920E+01  0.636577E-01
  0.130104E+01  0.356526E+01  0.642116E-01
  0.130377E+01  0.347868E+01  0.626692E-01
  0.130651E+01  0.343922E+01  0.624427E-01
  0.130924E+01  0.356768E+01  0.639074E-01
  0.131198E+01  0.337080E+01  0.621560E-01
  0.131471E+01  0.340169E+01  0.624078E-01
  0.131744E+01  0.335781E+01  0.614584E-01
  0.132018E+01  0.348037E+01  0.619741E-01
  0.132291E+01  0.339721E+01  0.625790E-01
  0.132565E+01  0.334818E+01  0.616250E-01
  0.132838E+01  0.332201E+01  0.614872E-01
  0.133112E+01  0.331574E+01  0.612797E-01
  0.133385E+01  0.337359E+01  0.618470E-01
  0.133658E+01  0.340291E+01  0.625090E-01
  0.133932E+01  0.332782E+01  0.605448E-01
  0.134205E+01  0.322404E+01  0.614246E-01
  0.134479E+01  0.321931E+01  0.615233E-01
  0.134752E+01  0.320880E+01  0.617581E-01
  0.135025E+01  0.311421E+01  0.608971E-01
  0.135299E+01  0.320018E+01  0.613134E-01
  0.135572E+01  0.312821E+01  0.608270E-01
  0.135846E+01  0.313370E+01  0.611757E-01
  0.136119E+01  0.313585E+01  0.600091E-01
  0.136392E+01  0.303488E+01  0.602305E-01
  0.136666E+01  0.315019E+01  0.607043E-01
  0.136939E+01  0.311108E+01  0.606165E-01
  0.137213E+01  0.309250E+01  0.601159E-01
  0.137486E+01  0.295821E+01  0.599675E-01
  0.137759E+01  0.299415E+01  0.600257E-01
  0.138033E+01  0.302630E+01  0.602375E-01
  0.138306E+01  0.303799E+01  0.603264E-01
  0.138580E+01  0.296257E+01  0.593916E-01
  0.138853E+01  0.298273E+01  0.595651E-01
  0.139126E+01  0.286242E+01  0.591470E-01
  0.139400E+01  0.288303E+01  0.590790E-01
  0.139673E+01  0.288165E+01  0.603671E-01
  0.139947E+01  0.280370E+01  0.589280E-01
  0.140220E+01  0.283277E+01  0.592918E-01
  0.140493E+01  0.285869E+01  0.592760E-01
  0.140767E+01  0.283414E+01  0.588083E-01
  0.141040E+01  0.282178E+01  0.593558E-01
  0.141314E+01  0.273127E+01  0.593076E-01
  0.141587E+01  0.283384E+01  0.590876E-01
  0.141860E+01  0.281127E+01  0.589849E-01
  0.142134E+01  0.278497E+01  0.586173E-01
  0.142407E+01  0.278726E+01  0.592482E-01
  0.142681E+01  0.273714E+01  0.584989E-01
  0.142954E+01  0.277903E+01  0.588448E-01
  0.143227E+01  0.260614E+01  0.575736E-01
  0.143501E+01  0.268130E+01  0.587328E-01
  0.143774E+01  0.265535E+01  0.583865E-01
  0.144048E+01  0.263703E+01  0.580599E-01
  0.144321E+01  0.254706E+01  0.574353E-01
  0.144594E+01  0.260313E+01  0.583294E-01
  0.144868E+01  0.258797E+01  0.583844E-01
  0.145141E+01  0.256548E+01  0.580787E-01
  0.145415E+01  0.250851E+01  0.571965E-01
  0.145688E+01  0.259994E+01  0.576560E-01
  0.145962E+01  0.248722E+01  0.572057E-01
  0.146235E+01  0.248674E+01  0.564349E-01
  0.146508E+01  0.255017E+01  0.570675E-01
  0.146782E+01  0.248268E+01  0.568846E-01
  0.147055E+01  0.239606E+01  0.559921E-01
  0.147329E+01  0.249472E+01  0.562298E-01
  0.147602E+01  0.243184E+01  0.559648E-01
  0.147875E+01  0.232375E+01  0.553525E-01
  0.148149E+01  0.239997E+01  0.560492E-01
  0.148422E+01  0.241728E+01  0.560646E-01
  0.148696E+01  0.236224E+01  0.563553E-01
  0.148969E+01  0.236608E+01  0.548857E-01
  0.149242E+01  0.239322E+01  0.557535E-01
  0.149516E+01  0.225692E+01  0.553613E-01
  0.149789E+01  0.233836E+01  0.558216E-01
  0.150063E+01  0.237847E+01  0.558312E-01
  0.150336E+01  0.224964E+01  0.551378E-01
  0.150609E+01  0.224345E+01  0.557886E-01
  0.150883E+01  0.217367E+01  0.550804E-01
  0.151156E+01  0.232528E+01  0.556799E-01
  0.151430E+01  0.229942E+01  0.553338E-01
  0.151703E+01  0.225295E+01  0.560017E-01
  0.151976E+01  0.223758E+01  0.550070E-01
  0.152250E+01  0.210947E+01  0.548723E-01
  0.152523E+01  0.220784E+01  0.547384E-01
  0.152797E+01  0.210884E+01  0.547068E-01
  0.153070E+01  0.208881E+01  0.545501E-01
  0.153343E+01  0.208195E+01  0.546030E-01
  0.153617E+01  0.210955E+01  0.547325E-01
  0.153890E+01  0.205956E+01  0.541382E-01
  0.154164E+01  0.209964E+01  0.551653E-01
  0.154437E+01  0.200819E+01  0.540212E-01
  0.154710E+01  0.216527E+01  0.544803E-01
  0.154984E+01  0.209062E+01  0.548827E-01
  0.155257E+01  0.208464E+01  0.547660E-01
  0.155531E+01  0.197752E+01  0.541492E-01
  0.155804E+01  0.209876E+01  0.548593E-01
  0.156077E+01  0.206581E+01  0.539648E-01
  0.156351E+01  0.194255E+01  0.542369E-01
  0.156624E+01  0.200177E+01  0.546315E-01
  0.156898E+01  0.201473E+01  0.540349E-01
  0.157171E+01  0.195398E+01  0.539612E-01
  0.157444E+01  0.197520E+01  0.548018E-01
  0.157718E+01  0.191395E+01  0.543052E-01
  0.157991E+01  0.199422E+01  0.543876E-01
  0.158265E+01  0.193477E+01  0.534651E-01
  0.158538E+01  0.191755E+01  0.538534E-01
  0.158812E+01  0.196137E+01  0.539777E-01
  0.159085E+01  0.195774E+01  0.534017E-01
  0.159358E+01  0.191254E+01  0.534462E-01
  0.159632E+01  0.181021E+01  0.537597E-01
  0.159905E+01  0.185155E+01  0.534485E-01
  0.160179E+01  0.185768E+01  0.537090E-01
  0.160452E+01  0.179433E+01  0.535233E-01
  0.160725E+01  0.176919E+01  0.532726E-01
  0.160999E+01  0.180536E+01  0.530561E-01
  0.161272E+01  0.182624E+01  0.536329E-01
  0.161546E+01  0.179376E+01  0.533300E-01
